Josh Anderson,CBJ,R,2016-11-09,false,ANA,0,0,0,0,0,0,0,0,0,0,0,0.0,940,21,2,4,0,1,0,0,0,0
Josh Anderson,CBJ,R,2016-10-13,false,BOS,0,0,0,2,0,0,0,0,0,0,0,0.0,656,18,0,0,0,0,0,0,0,0
Josh Anderson,CBJ,R,2016-11-10,false,BOS,0,0,-2,2,0,0,0,0,0,0,0,0.0,728,19,3,2,0,2,0,0,0,0
Josh Anderson,CBJ,R,2016-12-18,false,VAN,0,0,-1,0,0,0,0,0,0,0,0,0.0,821,20,4,0,0,0,0,0,0,0
Josh Anderson,CBJ,R,2016-11-05,false,STL,1,0,1,2,0,0,0,0,0,0,1,100.0,694,18,3,0,0,0,0,0,0,0
Andy Andreoff,LAK,L,2016-10-20,false,DAL,0,0,-1,0,0,0,0,0,0,0,2,0.0,502,12,1,0,1,0,0,0,0,0
Andy Andreoff,LAK,L,2016-10-25,false,CBJ,0,0,0,0,0,0,0,0,0,0,1,0.0,886,17,1,0,0,0,0,0,0,0
Andy Andreoff,LAK,L,2016-12-18,false,BOS,0,0,-1,0,0,0,0,0,0,0,2,0.0,780,19,1,0,1,0,1,1,1,50
Andy Andreoff,LAK,L,2016-10-30,false,CHI,0,0,0,0,0,0,0,0,0,0,0,0.0,236,6,0,0,0,0,0,1,0,100
Andy Andreoff,LAK,L,2016-12-10,false,OTT,0,0,0,2,0,0,0,0,0,0,0,0.0,508,14,1,0,1,0,0,3,3,50
Andy Andreoff,LAK,L,2016-10-27,false,NSH,0,0,0,2,0,0,0,0,0,0,0,0.0,840,18,6,0,2,0,0,0,0,0
Andy Andreoff,LAK,L,2016-10-14,false,PHI,0,0,0,2,0,0,0,0,0,0,0,0.0,650,14,4,0,0,1,0,2,1,66
Andy Andreoff,LAK,L,2016-12-20,false,CBJ,0,0,0,5,0,0,0,0,0,0,2,0.0,810,15,3,0,0,0,0,1,0,100
Andy Andreoff,LAK,L,2016-10-29,false,STL,0,0,0,0,0,0,0,0,0,0,0,0.0,549,11,1,0,0,1,0,0,0,0
Andy Andreoff,LAK,L,2016-10-12,false,SJS,0,0,0,0,0,0,0,0,0,0,1,0.0,660,15,3,3,1,2,0,5,4,55
Andy Andreoff,LAK,L,2016-12-22,false,NSH,0,0,1,5,0,0,0,0,0,0,0,0.0,708,15,3,0,0,0,0,1,1,50
Andy Andreoff,LAK,L,2016-10-18,false,MIN,0,0,-1,2,0,0,0,0,0,0,0,0.0,460,14,0,0,0,0,0,0,1,0
Andy Andreoff,LAK,L,2016-10-22,false,VAN,0,0,1,2,0,0,0,0,0,0,0,0.0,635,14,1,0,0,0,0,0,0,0
Andy Andreoff,LAK,L,2016-12-13,false,BUF,0,0,0,2,0,0,0,0,0,0,0,0.0,605,16,2,1,1,1,0,4,2,66
Andy Andreoff,LAK,L,2016-12-23,false,DAL,0,0,-1,0,0,0,0,0,0,0,1,0.0,476,10,2,0,0,0,0,0,0,0
Sven Andrighetto,MTL,R,2016-11-12,false,DET,0,0,0,0,0,0,0,0,0,0,2,0.0,714,16,1,1,1,1,1,0,0,0
Sven Andrighetto,MTL,R,2016-11-15,false,FLA,0,0,0,0,0,0,0,0,0,0,2,0.0,625,13,1,1,0,0,0,0,0,0
Sven Andrighetto,MTL,R,2016-12-16,false,SJS,0,0,0,0,0,0,0,0,0,0,0,0.0,82,2,1,0,0,0,0,0,0,0
Sven Andrighetto,MTL,R,2016-11-10,false,LAK,0,0,0,0,0,0,0,0,0,0,2,0.0,712,17,2,1,0,0,0,0,0,0
Sven Andrighetto,MTL,R,2016-12-12,false,BOS,0,0,0,0,0,0,0,0,0,0,0,0.0,447,10,1,0,1,0,0,0,0,0
Sven Andrighetto,MTL,R,2016-11-13,false,CHI,0,0,0,0,0,0,0,0,0,0,1,0.0,649,15,1,0,0,0,0,0,0,0
Sven Andrighetto,MTL,R,2016-12-08,false,NJD,0,0,0,0,0,0,0,0,0,0,0,0.0,507,15,1,1,0,0,1,0,0,0
Sven Andrighetto,MTL,R,2016-12-10,false,COL,0,2,2,0,0,0,0,0,0,0,1,0.0,690,15,1,1,0,0,0,0,0,0
Artem Anisimov,CHI,C,2016-10-28,false,NJD,1,0,0,0,0,0,0,0,1,1,3,33.3,1094,22,1,0,1,0,1,8,8,50
Artem Anisimov,CHI,C,2016-10-24,false,CGY,0,1,2,0,0,0,0,0,0,0,0,0.0,1097,25,0,1,1,0,0,4,15,21
Artem Anisimov,CHI,C,2016-11-26,false,LAK,0,0,0,0,0,0,0,0,0,0,0,0.0,1216,24,1,0,0,0,0,7,12,36
Artem Anisimov,CHI,C,2016-11-01,false,CGY,1,1,0,0,1,0,0,0,1,0,4,25.0,1130,27,3,0,1,0,2,9,3,75
Artem Anisimov,CHI,C,2016-12-27,false,WPG,1,0,1,0,0,0,0,0,0,0,2,50.0,1241,26,0,0,0,0,0,7,10,41
Artem Anisimov,CHI,C,2016-10-12,false,STL,0,0,-2,2,0,0,0,0,0,0,2,0.0,1348,25,1,0,2,0,1,5,12,29
Artem Anisimov,CHI,C,2016-10-30,false,LAK,1,0,1,0,0,0,0,0,0,0,1,100.0,1155,24,1,0,2,0,1,7,9,43
Artem Anisimov,CHI,C,2016-12-06,false,ARI,1,0,0,0,1,0,0,0,1,0,1,100.0,1093,20,0,0,0,1,0,5,5,50
Artem Anisimov,CHI,C,2016-11-15,false,WPG,0,0,-2,0,0,0,0,0,0,0,0,0.0,994,23,1,0,2,0,0,8,12,40
Artem Anisimov,CHI,C,2016-10-22,false,TOR,2,0,2,0,0,0,0,0,0,0,2,100.0,1151,25,0,0,0,0,0,10,9,52
